article_id,candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,page_alignment_status,extraction_confidence,machine_status,machine_rationale,authority_status,release_eligible,human_verified
ORT1888-art-001011,ORT1888-cand-001011,1011,ORTEGA1888-TEPIC-IA,53,49,2683,2684,Estaca,Vicáti.,Estaca. — Vicáti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001012,ORT1888-cand-001012,1012,ORTEGA1888-TEPIC-IA,53,49,2685,2686,Estacar,Tahtalai. Nete.,Estacar.— Tahtalai. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001013,ORT1888-cand-001013,1013,ORTEGA1888-TEPIC-IA,52,48,2687,2688,Estar,Yepréhbe. Nentehbe.,Estar. — Yepréhbe. Nentehbe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001014,ORT1888-cand-001014,1014,ORTEGA1888-TEPIC-IA,53,49,2689,2690,"Este, ó esta, ó este",Ti.,"Este, ó esta, ó este. — Ti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001015,ORT1888-cand-001015,1015,ORTEGA1888-TEPIC-IA,53,49,2691,2692,Estender ó tender,Busca desembolver.,Estender ó tender. — Busca desembolver.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001016,ORT1888-cand-001016,1016,ORTEGA1888-TEPIC-IA,53,49,2693,2694,Estera de palma,Llárit,"Estera de palma, — Llárit",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001017,ORT1888-cand-001017,1017,ORTEGA1888-TEPIC-IA,53,49,2695,2696,Estéril ser la mujer,Capunúcari.,Estéril ser la mujer. — Capunúcari.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001018,ORT1888-cand-001018,1018,ORTEGA1888-TEPIC-IA,53,49,2697,2698,Estirar,Vbyaobacaníhua. Vn.,Estirar. — Vbyaobacaníhua. Vn.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001019,ORT1888-cand-001019,1019,ORTEGA1888-TEPIC-IA,53,49,2699,2704,Estoma ofo,Uehti.,Estoma ofo.—Uehti. | 50,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001020,ORT1888-cand-001020,1020,ORTEGA1888-TEPIC-IA,54,50,2705,2706,Estornudar,Atzúhpua. Nr.,Estornudar. — Atzúhpua. Nr.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001021,ORT1888-cand-001021,1021,ORTEGA1888-TEPIC-IA,54,50,2707,2708,Estornudo,Atzúhpua ri ti.,Estornudo. — Atzúhpua ri ti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001022,ORT1888-cand-001022,1022,ORTEGA1888-TEPIC-IA,54,50,2709,2712,Estrecha cosa,Capuachuayaóteme.,"Estrecha cosa. — Capuachuayaóteme. | Estrella. Xurabet. pl. t/.i. á las (pie llaman ojos de Santa | Lucía, los muchos dicen: Néupacatzi. á las que llaman",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001023,ORT1888-cand-001023,1023,ORTEGA1888-TEPIC-IA,54,50,2713,2714,las tres Marías,Tzicuricat. Al Carro. Urcapuazt.,las tres Marías. — Tzicuricat. Al Carro. Urcapuazt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001024,ORT1888-cand-001024,1024,ORTEGA1888-TEPIC-IA,54,50,2715,2716,Estremecerse,Uüic. Nembice.,Estremecerse.-— Uüic. Nembice.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001025,ORT1888-cand-001025,1025,ORTEGA1888-TEPIC-IA,54,50,2717,2718,Estrujar,Oabhe. Neti.,Estrujar.— Oabhe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001026,ORT1888-cand-001026,1026,ORTEGA1888-TEPIC-IA,54,50,2719,2720,Estudiar,Muate. Neti.,Estudiar. — Muate. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001027,ORT1888-cand-001027,1027,ORTEGA1888-TEPIC-IA,54,50,2721,2722,Estudio así,"Muatehrit,","Estudio así.- Muatehrit,",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001028,ORT1888-cand-001028,1028,ORTEGA1888-TEPIC-IA,54,50,2723,2724,Exalacion que se ve de noche,Teutannú.,Exalacion que se ve de noche. — Teutannú.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001029,ORT1888-cand-001029,1029,ORTEGA1888-TEPIC-IA,54,50,2725,2726,Examinarse,Huahua. Neti.,Examinarse. — Huahua. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001030,ORT1888-cand-001030,1030,ORTEGA1888-TEPIC-IA,54,50,2727,2730,Examen,Huavirit.,Examen. — Huavirit. | F.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001031,ORT1888-cand-001031,1031,ORTEGA1888-TEPIC-IA,54,50,2731,2732,Fabrica casa,Vehite Neuchité.,Fabrica casa. — Vehite Neuchité.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001032,ORT1888-cand-001032,1032,ORTEGA1888-TEPIC-IA,54,50,2733,2734,Fácil cosa,Capterihua.,"Fácil cosa, — Capterihua.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001033,ORT1888-cand-001033,1033,ORTEGA1888-TEPIC-IA,54,50,2735,2736,Faysan de especie grande,Quamuxat. pl. tzi.,Faysan de especie grande. — Quamuxat. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001034,ORT1888-cand-001034,1034,ORTEGA1888-TEPIC-IA,54,50,2737,2738,Faysan de especie pequeña,Bitakéraé. pl. tzi.,Faysan de especie pequeña. — Bitakéraé. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001035,ORT1888-cand-001035,1035,ORTEGA1888-TEPIC-IA,54,50,2739,2740,Fajarse,A bauheké. Nabeueké.,Fajarse. —A bauheké. Nabeueké.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001036,ORT1888-cand-001036,1036,ORTEGA1888-TEPIC-IA,54,50,2741,2742,Falta por culpa,Xanácat.,Falta por culpa. ^--Xanácat.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001037,ORT1888-cand-001037,1037,ORTEGA1888-TEPIC-IA,54,50,2743,2744,Faltar así,Xanácare. Neti.,Faltar así — Xanácare. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001038,ORT1888-cand-001038,1038,ORTEGA1888-TEPIC-IA,54,50,2745,2746,Faltar el que avia de estar ay,Aubet. Ne.,Faltar el que avia de estar ay. — Aubet. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001039,ORT1888-cand-001039,1039,ORTEGA1888-TEPIC-IA,54,50,2747,2748,Faltar á lo propuesto,Capuaazté. Canaasté.,Faltar á lo propuesto. — Capuaazté. Canaasté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001040,ORT1888-cand-001040,1040,ORTEGA1888-TEPIC-IA,54,50,2749,2750,Falsedad por mentira,Huáitzit.,Falsedad por mentira. — Huáitzit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001041,ORT1888-cand-001041,1041,ORTEGA1888-TEPIC-IA,54,50,2751,2752,Fama tener,Eriha. Ne.,Fama tener. — Eriha. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001042,ORT1888-cand-001042,1042,ORTEGA1888-TEPIC-IA,54,50,2753,2754,Favorecer así,Busca ayudar.,Favorecer así. — Busca ayudar.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001043,ORT1888-cand-001043,1043,ORTEGA1888-TEPIC-IA,54,50,2755,2756,Favor así,"Capureue Busca ayuda,","Favor así. — Capureue Busca ayuda,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001044,ORT1888-cand-001044,1044,ORTEGA1888-TEPIC-IA,54,50,2757,2758,Fea cosa,Capucurene.,Fea cosa. — Capucurene.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001045,ORT1888-cand-001045,1045,ORTEGA1888-TEPIC-IA,54,50,2759,2760,Fé ó creencia,Tzahuatiat.,Fé ó creencia. -Tzahuatiat.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001046,ORT1888-cand-001046,1046,ORTEGA1888-TEPIC-IA,54,50,2761,2766,Feriar una cosa por otra,"Puatata, Neti,","Feriar una cosa por otra, — Puatata, Neti, | ffisa",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001047,ORT1888-cand-001047,1047,ORTEGA1888-TEPIC-IA,55,51,2770,2771,Fiesta aver. r,Teiuíaine.,Fiesta aver. r— Teiuíaine.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001048,ORT1888-cand-001048,1048,ORTEGA1888-TEPIC-IA,55,51,2772,2773,"Fija, estar la cosa",Captahüané.,"Fija, estar la cosa. — Captahüané.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001049,ORT1888-cand-001049,1049,ORTEGA1888-TEPIC-IA,55,51,2774,2775,Fila de hombres,^ Macábanme-,Fila de hombres.— ^ Macábanme-,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001050,ORT1888-cand-001050,1050,ORTEGA1888-TEPIC-IA,55,51,2776,2777,Filo de cuchillo,^Antamuéimia.,Filo de cuchillo.—^Antamuéimia.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001051,ORT1888-cand-001051,1051,ORTEGA1888-TEPIC-IA,55,51,2778,2779,Finalizar la cosa,Kéte. Neteu.,Finalizar la cosa.^-Kéte. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001052,ORT1888-cand-001052,1052,ORTEGA1888-TEPIC-IA,55,51,2780,2781,Flaca cosa,Anchi.,Flaca cosa. — Anchi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001053,ORT1888-cand-001053,1053,ORTEGA1888-TEPIC-IA,55,51,2782,2783,Flojo ser,Huachi. Ne.,Flojo ser. — Huachi. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001054,ORT1888-cand-001054,1054,ORTEGA1888-TEPIC-IA,55,51,2784,2785,Fecunda ser la mujer. /,Nuacareme. Ne.,Fecunda ser la mujer. /— Nuacareme. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001055,ORT1888-cand-001055,1055,ORTEGA1888-TEPIC-IA,55,51,2786,2787,Fiar alguna cosa. r,Tcáheka. Neteu.,Fiar alguna cosa. r— Tcáheka. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001056,ORT1888-cand-001056,1056,ORTEGA1888-TEPIC-IA,55,51,2788,2789,"Fiel, que cree",Teatzahuateacame. pl. tzi.,"Fiel, que cree. — Teatzahuateacame. pl. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001057,ORT1888-cand-001057,1057,ORTEGA1888-TEPIC-IA,55,51,2790,2791,Flecha,Eúrüti,Flecha.-— Eúrüti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001058,ORT1888-cand-001058,1058,ORTEGA1888-TEPIC-IA,55,51,2792,2793,Flechar sin tirar,Vbaohaná. Nubenana.,Flechar sin tirar. — Vbaohaná. Nubenana.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001059,ORT1888-cand-001059,1059,ORTEGA1888-TEPIC-IA,55,51,2794,2795,Flechar tirando,Tamuémua. Neti.,Flechar tirando. — Tamuémua. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001060,ORT1888-cand-001060,1060,ORTEGA1888-TEPIC-IA,55,51,2796,2797,Flemn,Tzúmet.,Flemn. — Tzúmet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001061,ORT1888-cand-001061,1061,ORTEGA1888-TEPIC-IA,55,51,2798,2799,Floi,.-Xuxut.,Floi-.-Xuxut.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001062,ORT1888-cand-001062,1062,ORTEGA1888-TEPIC-IA,55,51,2800,2801,Florecer el árbol,Huataxota.,Florecer el árbol. — Huataxota.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001063,ORT1888-cand-001063,1063,ORTEGA1888-TEPIC-IA,55,51,2802,2803,Flexible cosa,Tu tu i ve.,"Flexible cosa, — Tu tu i ve.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001064,ORT1888-cand-001064,1064,ORTEGA1888-TEPIC-IA,55,51,2804,2805,Floxo,Hiifrtcanaze. Ne. Tiunavé. Ne.,Floxo. — Hiifrtcanaze. Ne. Tiunavé. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001065,ORT1888-cand-001065,1065,ORTEGA1888-TEPIC-IA,55,51,2806,2807,Floxo,Huacanzt. Tiunavé. pl. Tiunavaiate.,Floxo. — Huacanzt. Tiunavé. pl. Tiunavaiate.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001066,ORT1888-cand-001066,1066,ORTEGA1888-TEPIC-IA,55,51,2808,2809,"Floxa cosa, no apretada",Quaxezt.,"Floxa cosa, no apretada. — Quaxezt.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001067,ORT1888-cand-001067,1067,ORTEGA1888-TEPIC-IA,55,51,2810,2811,Fofa cosa,> Tachen .,Fofa cosa .— > Tachen .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001068,ORT1888-cand-001068,1068,ORTEGA1888-TEPIC-IA,55,51,2812,2813,Forcej ar d os,M oah u ol mana.,Forcej ar d os. — M oah u ol mana.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001069,ORT1888-cand-001069,1069,ORTEGA1888-TEPIC-IA,55,51,2814,2815,Forcejar para derribar á otro,Auhépon. Nete.,Forcejar para derribar á otro. — Auhépon. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001070,ORT1888-cand-001070,1070,ORTEGA1888-TEPIC-IA,55,51,2816,2817,Fornicar,Neviche. Neti.,Fornicar. — Neviche. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001071,ORT1888-cand-001071,1071,ORTEGA1888-TEPIC-IA,55,51,2818,2819,Fornicación,Névat.,Fornicación. — Névat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001072,ORT1888-cand-001072,1072,ORTEGA1888-TEPIC-IA,55,51,2820,2821,"Fregar, lavar los vasos",".Ahuzina, Neti.","Fregar, lavar los vasos.— .Ahuzina, Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001073,ORT1888-cand-001073,1073,ORTEGA1888-TEPIC-IA,55,51,2822,2823,Freír,"Yetzá, Neti.","Freír. — Yetzá, Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001074,ORT1888-cand-001074,1074,ORTEGA1888-TEPIC-IA,55,51,2824,2825,Frente,Quátzite.,"Frente. ,— Quátzite.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001075,ORT1888-cand-001075,1075,ORTEGA1888-TEPIC-IA,55,51,2826,2827,Frió,Cerit.,Frió.-— Cerit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001076,ORT1888-cand-001076,1076,ORTEGA1888-TEPIC-IA,55,51,2828,2829,Frió hacer,Huacébi.,Frió hacer. — Huacébi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001077,ORT1888-cand-001077,1077,ORTEGA1888-TEPIC-IA,55,51,2830,2831,Frió tener,"Xámue. Ne,","Frió tener. — Xámue. Ne,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001078,ORT1888-cand-001078,1078,ORTEGA1888-TEPIC-IA,55,51,2832,2834,Frió estar,"Cébi,","Frió estar. — Cébi,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001079,ORT1888-cand-001079,1079,ORTEGA1888-TEPIC-IA,56,52,2835,2836,"Fríos, mal impertinente",Xeurihat,"Fríos, mal impertinente. — Xeurihat",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001080,ORT1888-cand-001080,1080,ORTEGA1888-TEPIC-IA,56,52,2837,2838,Fríos tener,Xainue. Ne.,Fríos tener. — Xainue. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001081,ORT1888-cand-001081,1081,ORTEGA1888-TEPIC-IA,56,52,2839,2840,Frijol,Mühmeti.,Frijol. ^-Mühmeti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001082,ORT1888-cand-001082,1082,ORTEGA1888-TEPIC-IA,56,52,2841,2842,Frijoles pequeños de la tierra,Tézi.,Frijoles pequeños de la tierra. — Tézi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001083,ORT1888-cand-001083,1083,ORTEGA1888-TEPIC-IA,56,52,2843,2844,Frijoles pintos de la tierra,Tezure Zi/ure.,Frijoles pintos de la tierra. — Tezure Zi/ure.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001084,ORT1888-cand-001084,1084,ORTEGA1888-TEPIC-IA,56,52,2845,2846,Fruncir ó plegar,Vx uta i. Nete.,Fruncir ó plegar. ^—Vx uta i. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001085,ORT1888-cand-001085,1085,ORTEGA1888-TEPIC-IA,56,52,2847,2848,Fruncir la boca,Ánomoxuríteáhua. N.,Fruncir la boca. — Ánomoxuríteáhua. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001086,ORT1888-cand-001086,1086,ORTEGA1888-TEPIC-IA,56,52,2849,2850,Fruta,Tiqueahti.,Fruta. — Tiqueahti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001087,ORT1888-cand-001087,1087,ORTEGA1888-TEPIC-IA,56,52,2851,2852,Fruto,Tacait.,Fruto— Tacait.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001088,ORT1888-cand-001088,1088,ORTEGA1888-TEPIC-IA,56,52,2853,2854,"Fuerza, cobrar el enfermo",Huaou Naou.,"Fuerza, cobrar el enfermo. — Huaou Naou.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001089,ORT1888-cand-001089,1089,ORTEGA1888-TEPIC-IA,56,52,2855,2856,Fuerzas tener,Cachea. Ne.,Fuerzas tener. — Cachea. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
