ID,Language_ID,Headword,Part_Of_Speech,Source,CHD_Candidate_ID,CHD_Source_Witness_ID,CHD_Source_PDF_Page,CHD_Source_Printed_Page,CHD_Source_OCR_Line_Start,CHD_Source_OCR_Line_End,CHD_Raw_Span_OCR,CHD_Separator_Type,CHD_Page_Alignment_Status,CHD_Extraction_Confidence,CHD_Machine_Status,CHD_Machine_Rationale,CHD_Authority_Status,CHD_Release_Eligible,CHD_Human_Verified
ORT1888-art-001198,spa,Honrar como el hijo al padre,,Ortega1888[56],ORT1888-cand-001198,ORTEGA1888-TEPIC-IA,60,56,3056,3057,Honrar como el hijo al padre. — Tzalmate. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001199,spa,Horadar,,Ortega1888[56],ORT1888-cand-001199,ORTEGA1888-TEPIC-IA,60,56,3058,3059,Horadar.— ^Busca agujerear.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001200,spa,Horca de palos,,Ortega1888[56],ORT1888-cand-001200,ORTEGA1888-TEPIC-IA,60,56,3060,3061,Horca de palos. — Auteacat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001201,spa,Hormiga,,Ortega1888[56],ORT1888-cand-001201,ORTEGA1888-TEPIC-IA,60,56,3062,3063,Hormiga. — Achti. pl. ri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001202,spa,Hormiga arriera,,Ortega1888[56],ORT1888-cand-001202,ORTEGA1888-TEPIC-IA,60,56,3064,3065,Hormiga arriera. — Tzárizt. pl. Tzarizéri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001203,spa,Hormiguero,,Ortega1888[56],ORT1888-cand-001203,ORTEGA1888-TEPIC-IA,60,56,3066,3067,Hormiguero. — Aehtéripoa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001204,spa,Huevo,,Ortega1888[56],ORT1888-cand-001204,ORTEGA1888-TEPIC-IA,60,56,3068,3069,Huevo.— ^Toatéri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001205,spa,Huérfano,,Ortega1888[56],ORT1888-cand-001205,ORTEGA1888-TEPIC-IA,60,56,3070,3071,Huérfano. — Xaéicame. pl. Xéicahte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001206,spa,Huir de los contrarios,,Ortega1888[56],ORT1888-cand-001206,ORTEGA1888-TEPIC-IA,60,56,3072,3075,Huir de los contrarios. — Huataú. Nataneu. | Huirse. Aútzocua. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001207,spa,Huidor asi,,Ortega1888[56],ORT1888-cand-001207,ORTEGA1888-TEPIC-IA,60,56,3076,3077,Huidor asi. — Tzonachane. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001208,spa,Humo,,Ortega1888[56],ORT1888-cand-001208,ORTEGA1888-TEPIC-IA,60,56,3078,3079,Humo. — K^wtziti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001209,spa,Humear,,Ortega1888[56],ORT1888-cand-001209,ORTEGA1888-TEPIC-IA,60,56,3080,3081,Humear. — Ketzuhta.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001210,spa,Hurtar,,Ortega1888[56],ORT1888-cand-001210,ORTEGA1888-TEPIC-IA,60,56,3082,3083,Hurtar. -^ Nah.ua. Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001211,spa,"Hurto, r",,Ortega1888[56],ORT1888-cand-001211,ORTEGA1888-TEPIC-IA,60,56,3084,3085,"Hurto, r— Nahuarit.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001212,spa,Huso para hilar,,Ortega1888[56],ORT1888-cand-001212,ORTEGA1888-TEPIC-IA,60,56,3086,3089,Huso para hilar. — Yuarit. | j.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001213,spa,Jubilo,,Ortega1888[56],ORT1888-cand-001213,ORTEGA1888-TEPIC-IA,60,56,3090,3091,"Jubilo.,— Busca goze.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001214,spa,Juego de apuesta,,Ortega1888[56],ORT1888-cand-001214,ORTEGA1888-TEPIC-IA,60,56,3092,3093,Juego de apuesta.-^ Muautechiát.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001215,spa,Juego de niños,,Ortega1888[56],ORT1888-cand-001215,ORTEGA1888-TEPIC-IA,60,56,3094,3095,Juego de niños. ^—Huacariti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001216,spa,Juez,,Ortega1888[56],ORT1888-cand-001216,ORTEGA1888-TEPIC-IA,60,56,3096,3097,Juez. — Timocricat. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001217,spa,Jugar apostando,,Ortega1888[56],ORT1888-cand-001217,ORTEGA1888-TEPIC-IA,60,56,3098,3099,Jugar apostando. — Muitec. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001218,spa,Jugar los niños,,Ortega1888[56],ORT1888-cand-001218,ORTEGA1888-TEPIC-IA,60,56,3100,3101,Jugar los niños. — Huaca. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001219,spa,"Junco, r",,Ortega1888[56],ORT1888-cand-001219,ORTEGA1888-TEPIC-IA,60,56,3102,3103,"Junco, r— Beopoámet",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001220,spa,Juntar una cosa con otra,,Ortega1888[56],ORT1888-cand-001220,ORTEGA1888-TEPIC-IA,60,56,3104,3105,Juntar una cosa con otra. — Uitenahchité. Nete,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001221,spa,Juntar lo que está esparcido,,Ortega1888[56],ORT1888-cand-001221,ORTEGA1888-TEPIC-IA,60,56,3106,3107,Juntar lo que está esparcido. — Busca recoger.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001222,spa,Jurar,,Ortega1888[56],ORT1888-cand-001222,ORTEGA1888-TEPIC-IA,60,56,3108,3109,Jurar. — No saben todavía.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001223,spa,Justo ser,,Ortega1888[56],ORT1888-cand-001223,ORTEGA1888-TEPIC-IA,60,56,3110,3115,Justo ser.— Captixanaca. Cautixanáca. | HEE,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001224,spa,Y. con j,,Ortega1888[57],ORT1888-cand-001224,ORTEGA1888-TEPIC-IA,61,57,3119,3120,Y. con j.— acta.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001225,spa,Ya. ad,,Ortega1888[57],ORT1888-cand-001225,ORTEGA1888-TEPIC-IA,61,57,3121,3122,Ya. ad.— Ar. pur.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001226,spa,Ydolati-ar,,Ortega1888[57],ORT1888-cand-001226,ORTEGA1888-TEPIC-IA,61,57,3123,3124,"Ydolati-ar. — Teuathemintimoé,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001227,spa,Ydolo,,Ortega1888[57],ORT1888-cand-001227,ORTEGA1888-TEPIC-IA,61,57,3125,3126,Ydolo. — Técuat. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001228,spa,Yel o,,Ortega1888[57],ORT1888-cand-001228,ORTEGA1888-TEPIC-IA,61,57,3127,3128,Yel o. — Busca hielo.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001229,spa,Yerno,,Ortega1888[57],ORT1888-cand-001229,ORTEGA1888-TEPIC-IA,61,57,3129,3130,Yerno. — Timuni.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001230,spa,Yerva,,Ortega1888[57],ORT1888-cand-001230,ORTEGA1888-TEPIC-IA,61,57,3131,3132,Yerva.— Euxahti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001231,spa,Yervas,,Ortega1888[57],ORT1888-cand-001231,ORTEGA1888-TEPIC-IA,61,57,3133,3134,Yervas. — Comestibles. — Cherit.,em_dash,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001232,spa,Yerva cuya raíz sirve de jabón,,Ortega1888[57],ORT1888-cand-001232,ORTEGA1888-TEPIC-IA,61,57,3135,3136,Yerva cuya raíz sirve de jabón — .Avcvchi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001233,spa,Yesca,,Ortega1888[57],ORT1888-cand-001233,ORTEGA1888-TEPIC-IA,61,57,3137,3138,Yesca. ^-Enimit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001234,spa,Yglesia,,Ortega1888[57],ORT1888-cand-001234,ORTEGA1888-TEPIC-IA,61,57,3139,3140,Yglesia. — Tiopan.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001235,spa,Ygual cosa como suelo,,Ortega1888[57],ORT1888-cand-001235,ORTEGA1888-TEPIC-IA,61,57,3141,3142,Ygual cosa como suelo.- — Vxapuhuacáte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001236,spa,Yguana,,Ortega1888[57],ORT1888-cand-001236,ORTEGA1888-TEPIC-IA,61,57,3143,3144,Yguana. — Cháatzáti. pl. Cháatzáfci.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001237,spa,YI vanar,,Ortega1888[57],ORT1888-cand-001237,ORTEGA1888-TEPIC-IA,61,57,3145,3146,YI vanar. — Ancuvafcoa. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001238,spa,"Ym pedir que no se baga, alguna cosa",,Ortega1888[57],ORT1888-cand-001238,ORTEGA1888-TEPIC-IA,61,57,3147,3148,"Ym pedir que no se baga, alguna cosa. — Ninte. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001239,spa,Ymin.arce.si ble,,Ortega1888[57],ORT1888-cand-001239,ORTEGA1888-TEPIC-IA,61,57,3149,3150,Ymin.arce.si ble. — Capúcüaübe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001240,spa,Ynchiuaise,,Ortega1888[57],ORT1888-cand-001240,ORTEGA1888-TEPIC-IA,61,57,3151,3152,Ynchiuaise. — Aban tona. Nabautona.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001241,spa,Yníierno,,Ortega1888[57],ORT1888-cand-001241,ORTEGA1888-TEPIC-IA,61,57,3153,3154,Yníierno. — Muechita. Taheté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001242,spa,Ynumerable gente,,Ortega1888[57],ORT1888-cand-001242,ORTEGA1888-TEPIC-IA,61,57,3155,3156,Ynumerable gente. — Ceviat. Ceuuti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001243,spa,Ynquirir,,Ortega1888[57],ORT1888-cand-001243,ORTEGA1888-TEPIC-IA,61,57,3157,3158,Ynquirir. — Yhucá. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001244,spa,Y si abon,,Ortega1888[57],ORT1888-cand-001244,ORTEGA1888-TEPIC-IA,61,57,3159,3162,Y si abon . — B usca eslabón . | Yr.^Aine. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001245,spa,Yr. derecho á alguna parte,,Ortega1888[57],ORT1888-cand-001245,ORTEGA1888-TEPIC-IA,61,57,3163,3165,Yr. derecho á alguna parte. — -Auatahéyaca. Nataheya-,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001246,spa,Yr rodeando,,Ortega1888[57],ORT1888-cand-001246,ORTEGA1888-TEPIC-IA,61,57,3166,3166,Yr rodeando.— Huateaóututzi. Nateantutzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001247,spa,Yr delante,,Ortega1888[57],ORT1888-cand-001247,ORTEGA1888-TEPIC-IA,61,57,3167,3167,Yr delante. — Busca guiar.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001248,spa,Yr por leña,,Ortega1888[57],ORT1888-cand-001248,ORTEGA1888-TEPIC-IA,61,57,3168,3168,Yr por leña. — Teocaihme. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001249,spa,Yr. por agua,,Ortega1888[57],ORT1888-cand-001249,ORTEGA1888-TEPIC-IA,61,57,3169,3169,"Yr. por agua. — Busca agua traer,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001250,spa,Ynvierno,,Ortega1888[57],ORT1888-cand-001250,ORTEGA1888-TEPIC-IA,61,57,3170,3170,Ynvierno. — Cicéritá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001251,spa,Yzquierda mano,,Ortega1888[57],ORT1888-cand-001251,ORTEGA1888-TEPIC-IA,61,57,3171,3176,"Yzquierda mano, — • Utat. | J>^rS^;jT",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001252,spa,Labro,,Ortega1888[58],ORT1888-cand-001252,ORTEGA1888-TEPIC-IA,62,58,3183,3188,Labro. — Teniti. | Labor de tierra. | Labrar camisa. &.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001253,spa,Ladera,,Ortega1888[58],ORT1888-cand-001253,ORTEGA1888-TEPIC-IA,62,58,3189,3190,Ladera.- -Aütn.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001254,spa,Ladino,,Ortega1888[58],ORT1888-cand-001254,ORTEGA1888-TEPIC-IA,62,58,3191,3192,Ladino. — Tevéncúca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001255,spa,Ladra.i los perros,,Ortega1888[58],ORT1888-cand-001255,ORTEGA1888-TEPIC-IA,62,58,3193,3194,Ladra.i los perros. — N encare Fe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001256,spa,Ladrillo tal,,Ortega1888[58],ORT1888-cand-001256,ORTEGA1888-TEPIC-IA,62,58,3195,3196,Ladrillo tal.— ^Neue'areat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001257,spa,Ladrón,,Ortega1888[58],ORT1888-cand-001257,ORTEGA1888-TEPIC-IA,62,58,3197,3198,Ladrón. — Tinahuame. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001258,spa,"Lagaña, r",,Ortega1888[58],ORT1888-cand-001258,ORTEGA1888-TEPIC-IA,62,58,3199,3200,"Lagaña, r— Xachuitáti .",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001259,spa,Lagarto animal,,Ortega1888[58],ORT1888-cand-001259,ORTEGA1888-TEPIC-IA,62,58,3201,3202,Lagarto animal. — Axac. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001260,spa,Lagartija otra,,Ortega1888[58],ORT1888-cand-001260,ORTEGA1888-TEPIC-IA,62,58,3203,3204,Lagartija otra- — Chatzat. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001261,spa,Lágrima,,Ortega1888[58],ORT1888-cand-001261,ORTEGA1888-TEPIC-IA,62,58,3205,3206,Lágrima. — Veat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001262,spa,"Lamer, r",,Ortega1888[58],ORT1888-cand-001262,ORTEGA1888-TEPIC-IA,62,58,3207,3208,"Lamer, r- Auxuáti.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001263,spa,Lamer,,Ortega1888[58],ORT1888-cand-001263,ORTEGA1888-TEPIC-IA,62,58,3209,3210,Lamer. —Neaexé. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001264,spa,Lana,,Ortega1888[58],ORT1888-cand-001264,ORTEGA1888-TEPIC-IA,62,58,3211,3212,Lana. — Mowxati.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001265,spa,Lanudo,,Ortega1888[58],ORT1888-cand-001265,ORTEGA1888-TEPIC-IA,62,58,3213,3214,Lanudo.— Cahuxá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001266,spa,Lance hacer al toro,,Ortega1888[58],ORT1888-cand-001266,ORTEGA1888-TEPIC-IA,62,58,3215,3216,Lance hacer al toro.^— Huáchité. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001267,spa,Langosta de la tierra,,Ortega1888[58],ORT1888-cand-001267,ORTEGA1888-TEPIC-IA,62,58,3217,3218,Langosta de la tierra. — Bikeuzte. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001268,spa,Langosta otra,,Ortega1888[58],ORT1888-cand-001268,ORTEGA1888-TEPIC-IA,62,58,3219,3220,"Langosta otra.,— Xac/ipoti. pl. Xapótzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001269,spa,Langosta otra,,Ortega1888[58],ORT1888-cand-001269,ORTEGA1888-TEPIC-IA,62,58,3221,3222,"Langosta otra. ,—Camaiaicat. pl. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001270,spa,Langosta otra,,Ortega1888[58],ORT1888-cand-001270,ORTEGA1888-TEPIC-IA,62,58,3223,3224,Langosta otra. — lunái. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001271,spa,Langosta otra,,Ortega1888[58],ORT1888-cand-001271,ORTEGA1888-TEPIC-IA,62,58,3225,3226,Langosta otra.— ^Ecati. pl. Ecatzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001272,spa,"Largo, luengo",,Ortega1888[58],ORT1888-cand-001272,ORTEGA1888-TEPIC-IA,62,58,3227,3228,"Largo, luengo.-^ Teutu.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001273,spa,Lástima tener,,Ortega1888[58],ORT1888-cand-001273,ORTEGA1888-TEPIC-IA,62,58,3229,3230,Lástima tener.- — Busca compadecerse.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001274,spa,Lastimar á otro,,Ortega1888[58],ORT1888-cand-001274,ORTEGA1888-TEPIC-IA,62,58,3231,3232,Lastimar á otro. — Acúinite. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001275,spa,Latir la vena o el corazón./,,Ortega1888[58],ORT1888-cand-001275,ORTEGA1888-TEPIC-IA,62,58,3233,3234,"Latir la vena o el corazón./ — Uitfwhuáxea,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001276,spa,Lavar,,Ortega1888[58],ORT1888-cand-001276,ORTEGA1888-TEPIC-IA,62,58,3235,3236,Lavar.— Huzina. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001277,spa,Lazar,,Ortega1888[58],ORT1888-cand-001277,ORTEGA1888-TEPIC-IA,62,58,3237,3238,Lazar. — Aucaohunézin. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001278,spa,Leche,,Ortega1888[58],ORT1888-cand-001278,ORTEGA1888-TEPIC-IA,62,58,3239,3240,Leche. — Tziméti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
